crewlistID,vesselID,vessel,rig,masterID,master,voyageID,voyage,list_date,port,custom_house,destination,source,images,inbound_date,transcriber,scan
AC042200,AS0203,Elizabeth,Brig,AM0474,"Blackmer 2nd, John",AV04220,"Elizabeth : 1824-1825",1824-Aug-25,,"New Bedford","Cape De Verd Islands","NBFPL reel 166 ",,,NULL,NULL
AC042210,AS0203,Elizabeth,Brig,AM1396,"Covell, Lloyd",AV04221,"Elizabeth : 1826-1827",1826-Aug-26,,"New Bedford","Coast of Guinea","NBFPL reel 166 ",,,NULL,NULL
AC042220,AS0155,Elizabeth,Bark,AM2818,"Hussey 3rd, Peter",AV04222,"Elizabeth : 1831-1832",1831-Jul-02,,"New Bedford","Brazil Banks","NBFPL reel 166 ",,,NULL,NULL
AC042233,AS0155,Elizabeth,Bark,AM4255,"Sanford, Ray Green",AV04223,"Elizabeth : 1832-1835","1832 Jun 19","New Bedford","New Bedford","Pacific Ocean","NBFPL Reel 166",,,"Ellen Stone",Elizabeth_1832_04223
AC042261,AS0172,Elizabeth,Ship,AM1678,"Eastham, Henry F.",AV04226,"Elizabeth : 1841-1844",1841-Jun-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC042271,AS0172,Elizabeth,Ship,AM4937,"Taber, Charles S.",AV04227,"Elizabeth : 1844-1847",1844-Jul-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC042301,AS0172,Elizabeth,Ship,AM0262,"Baker, Michael",AV04230,"Elizabeth : 1847-1851",1847-Oct-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC042311,AS0172,Elizabeth,Ship,AM0263,"Baker, Michael C III",AV04231,"Elizabeth : 1851-1855",1851-Nov-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC042321,AS0172,Elizabeth,Ship,AM3861,"Pierce, Obed",AV04232,"Elizabeth : 1855-1859",1855-Oct-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC042331,AS0172,Elizabeth,Ship,AM5434,"Winslow, Perry",AV04233,"Elizabeth : 1859-1864",1859-Dec-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC042351,AS2747,Elizabeth,Ship,AM2545,"Hedge, Isaac G.",AV04235,"Elizabeth : 1836-1840",1836-Nov-02,Salem,Salem,"Pacific Ocean on a whaling voyage","NARA, NE Region","17365, 17366, 17370, 17371",NULL,NULL,NULL
AC042361,AS2747,Elizabeth,Ship,AM2545,"Hedge, Isaac G.",AV04236,"Elizabeth : 1841-1844",1841-Jan-12,Salem,Salem,"Whaling voyage","NARA, NE Region","19494, 19495, 19496, 19497, 19498",NULL,NULL,NULL
AC042371,AS2747,Elizabeth,Ship,AM2356,"Hall, Worthen",AV04237,"Elizabeth : 1844-1848",1844-Dec-16,Salem,Salem,"Pacific Ocean & elsewhere","NARA, NE Region","35666, 35667, 35668, 35669, 35670, 35671, 35672, 35673, 35674, 35675, 35676, 35677, 35678, 35679, 35680, 35681, 35682, 35683, 35684",NULL,NULL,NULL
AC042461,AS0203,Elizabeth,Brig,AM1319,"Cook, Pardon",AV04246,"Elizabeth : 1840",1840-Jun-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC042481,AS0203,Elizabeth,Brig,AM1319,"Cook, Pardon",AV04248,"Elizabeth : 1841-1842",1841-Mar-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC042491,AS1281,Elizabeth,Bark,AM4602,"Sowle, Edward G.",AV04249,"Elizabeth : 1852-1854",1852-Jul-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC042501,AS1281,Elizabeth,Bark,AM1296,"Cook, Dennis",AV04250,"Elizabeth : 1854-1857",1854-Sep-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC042511,AS1281,Elizabeth,Bark,AM2022,"Francis, Hiram ?",AV04251,"Elizabeth : 1858-1860",1858-May-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC042521,AS1281,Elizabeth,Bark,AM2022,"Francis, Hiram",AV04252,"Elizabeth : 1861-1863",1861-May-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC042531,AS1281,Elizabeth,Bark,AM2022,"Francis, Hiram",AV04253,"Elizabeth : 1864",1864-Feb-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC042541,AS1281,Elizabeth,Bark,AM2022,"Francis, Hiram",AV04254,"Elizabeth : 1864",1864-Aug-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC042551,AS1281,Elizabeth,Bark,AM2022,"Francis, Hiram",AV04255,"Elizabeth : 1865",1865-Mar-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC042561,AS1281,Elizabeth,Bark,AM2022,"Francis, Hiram",AV04256,"Elizabeth : 1866-1867",1866-Jan-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC042571,AS1281,Elizabeth,Bark,AM4619,"Spaulding, Timothy Chase",AV04257,"Elizabeth : 1867-1870",1867-Dec-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC042661,AS0190,"Elizabeth Swift",Bark,AM0918,"Chase, Josiah Elden",AV04266,"Elizabeth Swift : 1854-1858",1854-Nov-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC042671,AS0190,"Elizabeth Swift",Bark,AM0918,"Chase, Josiah Elden",AV04267,"Elizabeth Swift : 1859-1863",1859-May-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC042681,AS0190,"Elizabeth Swift",Bark,AM3913,"Pontius, Reuben",AV04268,"Elizabeth Swift : 1863-1868",1863-Nov-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC042691,AS0190,"Elizabeth Swift",Bark,AM0488,"Bliven, George W.",AV04269,"Elizabeth Swift : 1868-1871",1868-Jul-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC042751,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04275,"Ellen A. Swift : 1914",1914-Apr-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC042761,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04276,"Ellen A. Swift : 1915",1915-Apr-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC042771,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04277,"Ellen A. Swift : 1916",1916-Apr-25,,"New Bedford",,NB,,NULL,NULL,NULL
AC042781,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04278,"Ellen A. Swift : 1916",1916-May-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC042791,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04279,"Ellen A. Swift : 1917",1917-May-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC042801,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04280,"Ellen A. Swift : 1918",1918-Mar-25,,"New Bedford",,NB,,NULL,NULL,NULL
AC042811,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04281,"Ellen A. Swift : 1919-1919",1919-Jan-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC042841,AS0757,"Ellen A. Swift",Schr,AM1652,"Dyer, J. Emmons",AV04284,"Ellen A. Swift : 1900-1902",1900-Jun-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC042851,AS0757,"Ellen A. Swift",Schr,AM2167,"Gibbons, Arthur O.",AV04285,"Ellen A. Swift : 1902-1904",1902-Dec-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC042861,AS0757,"Ellen A. Swift",Schr,AM3290,"Mandly, Antone J.",AV04286,"Ellen A. Swift : 1905",1905-Apr-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC042881,AS0757,"Ellen A. Swift",Schr,AM3290,"Mandly, Antone J.",AV04288,"Ellen A. Swift : 1906",1906-Apr-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC042891,AS0757,"Ellen A. Swift",Schr,AM3290,"Mandly, Antone J.",AV04289,"Ellen A. Swift : 1907",1907-Apr-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC042901,AS0757,"Ellen A Swift",Schr,AM3290,"Mandly, Antone J.",AV04290,"Ellen A. Swift : 1908",1908-Apr-25,,"New Bedford",,NB,,NULL,NULL,NULL
AC042911,AS0757,"Ellen A. Swift",Schr,AM3290,"Mandly, Antone J.",AV04291,"Ellen A. Swift : 1909",1909-Apr-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC042921,AS0757,"Ellen A. Swift",Schr,AM3290,"Mandly, Antone J.",AV04292,"Ellen A. Swift : 1910",1910-Apr-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC042931,AS0757,"Ellen A. Swift",Schr,AM3290,"Mandly, Antone J.",AV04293,"Ellen A. Swift : 1911",1911-Apr-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC042941,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04294,"Ellen A. Swift : 1912",1912-Mar-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC042951,AS0757,"Ellen A. Swift",Schr,AM1636,"Dunham, George Leonard",AV04295,"Ellen A. Swift : 1913",1913-Feb-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC042961,AS0196,"Ellen Morrison",Bark,AM3198,"Luce, Presbury N.",AV04296,"Ellen Morrison : 1866-1870",1866-Oct-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC043261,AS0425,"Ellen Rodman",Schr,AM3019,"Lambert, Thomas F.",AV04326,"Ellen Rodman : 1866",1866-May-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC043271,AS0425,"Ellen Rodman",Schr,AM3019,"Lambert, Thomas F.",AV04327,"Ellen Rodman : 1867-1868",1867-Apr-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC043281,AS0425,"Ellen Rodman",Schr,AM2879,"Jenney, Jonathan",AV04328,"Ellen Rodman : 1869",1869-Jun-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC043291,AS0425,"Ellen Rodman",Schr,AM2879,"Jenney, Jonathan",AV04329,"Ellen Rodman : 1869-1870",1869-Oct-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC043301,AS0425,"Ellen Rodman",Schr,AM2879,"Jenney, Jonathan",AV04330,"Ellen Rodman : 1870-1872",1870-Nov-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC043311,AS0425,"Ellen Rodman",Schr,AM0139,"Anderson, Jacob",AV04331,"Ellen Rodman : 1872-1873",1872-Oct-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC043321,AS0425,"Ellen Rodman",Schr,AM2161,"Gelett, Joseph S.",AV04332,"Ellen Rodman : 1874",1874-Apr-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC043331,AS0425,"Ellen Rodman",Schr,AM2161,"Gelett, Joseph S.",AV04333,"Ellen Rodman : 1874-1875",1874-Sep-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC043341,AS0425,"Ellen Rodman",Schr,AM5331,"Wilbur, Charles Henry",AV04334,"Ellen Rodman : 1876-1878",1876-Nov-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC043351,AS0425,"Ellen Rodman",Schr,AM1675,"Ears, Jasper Manuel",AV04335,"Ellen Rodman : 1879-1880",1879-May-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC043361,AS0425,"Ellen Rodman",Schr,AM2213,"Gifford, Robert Post",AV04336,"Ellen Rodman : 1881-1882",1881-Jun-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC043371,AS0195,"Elliot C. Cowdin",Ship,AM0238,"Bailey, Thomas S.",AV04337,"Elliot C. Cowdin : 1855-1860",1855-Oct-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC043381,AS0195,"Elliot C. Cowdin",Bark,AM1062,"Cleveland, William",AV04338,"Elliot C. Cowdin : 1860-1864",1860-May-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC043391,AS1284,Elvira,Brig,AM3425,"Merrihew, Stephen",AV04339,"Elvira : 1856-1858",1856-Jul-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC043401,AS1284,Elvira,Brig,AM1715,"Edwards, Shubael P.",AV04340,"Elvira : 1858-1859",1858-May-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC043441,AS0176,Emeline,Brig,AM5457,"Wood, Elihu",AV04344,"Emeline : 1841-1843",1841-Jul-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC043471,AS0176,Emeline,Brig,AM3019,"Lambert, Thomas F.",AV04347,"Emeline : 1836-1837",1836-Mar-26,Salem,Salem,"Whaling voyage","NARA, NE Region","17378, 17379, 17380, 17381",NULL,NULL,NULL
AC043481,AS0176,Emeline,Brig,AM3019,"Lambert, Thomas F.",AV04348,"Emeline : 1837-1838",1837-Sep-04,Salem,Salem,"Atlantic Ocean","NARA, NE Region","17761, 17762, 17763, 17764",NULL,NULL,NULL
AC043551,AS1289,Emerald,Schr,AM3019,"Lambert, Thomas F.",AV04355,"Emerald : 1859-1860",1859-May-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC043561,AS1289,Emerald,Schr,AM1456,"Cudworth, Elisha G.",AV04356,"Emerald : 1860-1861",1860-Sep-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC043570,AS0178,Emerald,Ship,AM3613,"Norton, Clement",AV04357,"Emerald : 1829-1830",1829-Jun-25,,"New Bedford","Atlantic Ocean","NBFPL Reel 166",,NULL,NULL,NULL
AC043580,AS0178,Emerald,Ship,AM3613,"Norton, Clement",AV04358,"Emerald : 1830-1831",1830-Jul-16,,"New Bedford","South Atlantic Ocean","NBFPL Reel 166",,NULL,NULL,NULL
AC043590,AS0178,Emerald,Ship,AM3613,"Norton, Clement",AV04359,"Emerald : 1831-1832",1831-Jun-25,,"New Bedford","South Atlantic Ocean","NBFPL Reel 166",,NULL,NULL,NULL
AC043600,AS0178,Emerald,Ship,AM3613,"Norton, Clement",AV04360,"Emerald : 1832-1833",1832-Jul-05,,"New Bedford","South Atlantic Ocean","NBFPL Reel 166",,NULL,NULL,NULL
AC043610,AS0178,Emerald,Ship,AM3613,"Norton, Clement",AV04361,"Emerald : 1833-1834",1833-May-27,,"New Bedford","South Atlantic Ocean","NBFPL Reel 166",,NULL,NULL,NULL
AC043620,AS0178,Emerald,Ship,AM3613,"Norton, Clement",AV04362,"Emerald : 1834-1835",1834-Jun-20,,"New Bedford","South Atlantic Ocean","NBFPL Reel 166",,NULL,NULL,NULL
AC043671,AS0178,Emerald,Ship,AM0865,"Cathcart, Obed",AV04367,"Emerald : 1843-1847",1843-Nov-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC043681,AS0178,Emerald,Ship,AM3511,"Munkley, John",AV04368,"Emerald : 1847-1851",1847-Oct-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC043691,AS0178,Emerald,Ship,AM3511,"Munkley, John",AV04369,"Emerald : 1851-1856",1851-Nov-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC043711,AS0178,Emerald,Bark,AM3853,"Pierce, Abraham Wilcox",AV04371,"Emerald : 1857-1861",1857-Jul-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC043751,AS1291,Emerald,Ship,AM1667,"Eagleston, John H.",AV04375,"Emerald : 1833-1836 ?",1833-May-24,Salem,Salem,"Pacific Ocean","NARA, NE Region","16136, 16137, 16138, 16139",NULL,NULL,NULL
AC043761,AS1291,Emerald,Bark,AM1563,"Dexter, Elisha",AV04376,"Emerald : 1836-1838",1836-Jul-09,Salem,Salem,"Atlantic, Indian Pacific Ocean","NARA, NE Region","17382, 17383, 17384, 17385",NULL,NULL,NULL
AC043781,AS1291,Emerald,Bark,AM0674,"Brown, Robert",AV04378,"Emerald : 1840-1843",1840-Mar-02,Salem,Salem,"Whaling Voyage","NARA, NE Region","19076, 19077",NULL,NULL,NULL
AC043801,AS1291,Emerald,Bark,AM3012,"Lakeman, Edward F.",AV04380,"Emerald : 1843-1845",1843-Sep-02,Salem,Salem,"Whaling Voyage","NARA, NE Region","35319, 35320",NULL,NULL,NULL
AC043811,AS1289,Emerald,Schr,AM1744,"Eldridge, Zenas F.",AV04381,"Emerald : 1862",1862-May-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC043821,AS1289,Emerald,,AM1744,"Eldridge, Zenas F.",AV04382,"Emerald : 1863",1863-May-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC043831,AS1289,Emerald,Schr,AM1744,"Eldridge, Zenas F.",AV04383,"Emerald : 1864-1866",1864-May-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC043901,AS0182,Emigrant,Bark,AM5242,"West, Bartholomew",AV04390,"Emigrant : 1848-1849",1848-May-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC043910,AS0206,Emily,Brig,AM5252,"West, Leonard",AV04391,"Emily : 1826-1827","1826 Aug 09","New Bedford, MA","New Bedford, MA","a Whale Voyage","NBFPL reel 166 ",,1827,NULL,NULL
AC043913,AS0206,Emily,Brig,AM5252,"West, Leonard",AV04391,"Emily : 1826-1827","1826 Aug 9","New Bedford","New Bedford","Whale voyage","NBFPL Reel 166",,,"Robert Hussey",Emily_1826_04391
AC043920,AS0206,Emily,Brig,AM5252,"West, Leonard",AV04392,"Emily : 1828-1828","1828 Feb 09","New Bedford, MA","New Bedford, MA","West Indies, Bay of Mexico","NBFPL reel 166 ",,1828,NULL,NULL
AC043923,AS0206,Emily,Brig,AM5252,"West, Leonard",AV04392,"Emily : 1828-1828","1828  Feb 9","New Bedford","New Bedford","West Indies, Bay of Mexico & Elsewhere on a Whaling Voyage","NBFPL Reel 166",,,"Robert Hussey",Emily_1828_04392
AC043931,AS0209,Emily,Bark,AM2348,"Hale, Augustus",AV04393,"Emily : 1855-1857",1855-Oct-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC043941,AS0209,Emily,Bark,AM3198,"Luce, Presbury N.",AV04394,"Emily : 1857-1861",1857-Oct-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC044000,AS0170,EmilyMorgan,Ship,AM4022,"Ray, George C.",AV04400,"Emily Morgan : 1833-1837",1833-Jul-06,,"New Bedford","Pacific Ocean","NBFPL reel 166",,NULL,NULL,NULL
AC044021,AS0170,"Emily Morgan",Ship,AM1804,"Ewer, Prince William",AV04402,"Emily Morgan : 1842-1846",1842-Apr-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC044031,AS0170,"Emily Morgan",Ship,AM1804,"Ewer, Prince William",AV04403,"Emily Morgan : 1846-1849",1846-Sep-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC044041,AS0170,"Emily Morgan",Ship,AM1804,"Ewer, Prince William",AV04404,"Emily Morgan : 1849-1854",1849-Oct-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC044051,AS0170,"Emily Morgan",Ship,AM0914,"Chase, Joseph B.",AV04405,"Emily Morgan : 1854-1859",1854-Oct-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC044061,AS0170,"Emily Morgan",Ship,AM5317,"Whiteside, Samuel H.",AV04406,"Emily Morgan : 1859-1863",1859-Nov-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC044071,AS0170,"Emily Morgan",Ship,AM0175,"Athearn, George",AV04407,"Emily Morgan : 1863-1868",1863-Jul-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC044091,AS0170,"Emily Morgan",Bark,AM1560,"Dexter, Benjamin",AV04409,"Emily Morgan : 1868-1871",1868-Nov-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC044131,AS0171,Emma,Bark,AM1517,"Davis, Andrew",AV04413,"Emma : 1840-1842",1840-Dec-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC044141,AS0171,Emma,Bark,AM0278,"Ball, Charles",AV04414,"Emma : 1842-1844",1842-Jul-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC044151,AS0171,Emma,Bark,AM4189,"Russell, Elihu, Jr.",AV04415,"Emma : 1844-1847",1844-Jul-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC044161,AS0171,Emma,Bark,AM2801,"Hussey, Charles William",AV04416,"Emma : 1847-1851",1847-May-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC044171,AS0171,Emma,Bark,AM0203,"Austin, Jeremiah",AV04417,"Emma : 1851-1853",1851-Dec-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC044181,AS1298,Emma,Schooner,AM0231,"Bailey, Giles",AV04418,"Emma : 1845-1845",1845-Jul-31,,"New London","South Atlantic Ocean","NARA, NE Region","32728, 32729",NULL,NULL,NULL
AC044201,AS0208,"Emma C. Jones",Ship,AM3124,"Little, Charles, II",AV04420,"Emma C. Jones : 1849-1852",1849-Oct-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC044211,AS0208,"Emma C. Jones",Ship,AM2881,"Jenney, Weston",AV04421,"Emma C. Jones : 1852-1854",1852-Jul-07,,"New Bedford",,NB,,NULL,NULL,NULL
AC044221,AS0208,"Emma C. Jones",Ship,AM2881,"Jenney, Weston",AV04422,"Emma C. Jones : 1855-1858",1855-May-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC044231,AS0208,"Emma C. Jones",Ship,AM2526,"Hawes, Jonathan Capen",AV04423,"Emma C. Jones : 1858-1860",1858-Aug-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC044241,AS0208,"Emma C. Jones",Ship,AM2700,"Howes, Gorham B.",AV04424,"Emma C. Jones : 1860-1866",1860-Nov-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC044251,AS0208,"Emma C. Jones",Ship,AM2199,"Gifford, Ezra",AV04425,"Emma C. Jones : 1866-1870",1866-Jun-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC044261,AS0208,"Emma C. Jones",Ship,AM2199,"Gifford, Ezra",AV04426,"Emma C. Jones : 1871-1874",1871-Jul-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC044271,AS0208,"Emma C. Jones",Ship,AM3935,"Potter, Sylvanus B.",AV04427,"Emma C. Jones : 1875-1879",1875-May-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC044471,AS1297,"Emma Jane",Schr,AM3317,"Marchant, Cornelius M.",AV04447,"Emma Jane : 1881",1881-Oct-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC044491,AS1297,"Emma Jane",Schr,AM3340,"Martin, William A.",AV04449,"Emma Jane : 1883-1884",1883-Oct-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC044511,AS1297,"Emma Jane",Schooner,AM0987,"Clark, A. W. ?",AV04451,"Emma Jane : 1867-1872",1867-Jul-05,,"New London","Desolation I[sland] & elsewhere","NARA, NE Region","40159, 40160",NULL,NULL,NULL
AC044531,AS1297,"Emma Jane",Schooner,AM4826,"Swain, William H.",AV04453,"Emma Jane : 1872-1877",1872-Jun-26,,"New London","Heard's Island","NARA, NE Region","40348, 40349",NULL,NULL,NULL
AC044581,AS0187,Empire,Ship,AM2562,"Henry, James L.",AV04458,"Empire : 1852-1856",1852-Aug-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC044591,AS0187,Empire,Ship,AM4209,"Russell, Stephen Giles",AV04459,"Empire : 1856-1860",1856-Apr-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC044601,AS0187,Empire,Ship,AM3243,"Macomber, John Arnold",AV04460,"Empire : 1860-1862",1860-Oct-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC044770,AS0173,Endeavor,Ship,AM3089,"Leonard, Joseph B.",AV04477,"Endeavor : 1830-1831",1830-Jun-19,,"New Bedford","Cape of Good Hope","NBFPL reel 166",,NULL,NULL,NULL
AC044780,AS0173,Endeavor,Ship,AM1914,"Flanders, Richard",AV04478,"Endeavor : 1831-1832",1831-Jul-27,,"New Bedford","Trustin de Aconha","NBFPL reel 166",,NULL,NULL,NULL
AC044790,AS0173,Endeavor,Ship,AM4602,"Sowle, Edward",AV04479,"Endeavor : 1832-1833",1832-May-23,,"New Bedford","Trustin de Acunha","NBFPL reel 166",,NULL,NULL,NULL
AC044800,AS0173,Endeavor,Ship,AM4602,"Sowle, Edward G.",AV04480,"Endeavor : 1833-1835",1833-Oct-08,,"New Bedford","Trustin de Aconha","NBFPL reel 166",,NULL,NULL,NULL
AC044831,AS0173,Endeavor,Bark,AM5218,"Weeks, William",AV04483,"Endeavor : 1841-1843",1841-Jun-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC044841,AS0173,Endeavor,Bark,AM4946,"Taber, George",AV04484,"Endeavor : 1843-1845",1843-Aug-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC044851,AS0173,Endeavor,Bark,AM5245,"West, Charles G.",AV04485,"Endeavor : 1845-1847",1845-Jul-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC044861,AS0173,Endeavor,Bark,AM2385,"Hamblin, Thomas F.",AV04486,"Endeavor : 1847-1851",1847-Jul-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC044871,AS0173,Endeavor,Bark,AM2730,"Howland, Jacob A.",AV04487,"Endeavor : 1851-1854",1851-Oct-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC044881,AS0173,Endeavor,Bark,AM2672,"Horsley, Israel",AV04488,"Endeavor : 1854-1857",1854-Nov-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC044901,AS0173,Endeavor,Bark,AM5389,"Wilson, Richard C.",AV04490,"Endeavor : 1857-1860",1857-Oct-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC044911,AS0173,Endeavor,Bark,AM1890,"Fisher, Owen",AV04491,"Endeavor : 1860-1864",1860-Oct-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC044921,AS0173,"Henry Taber",Bark,AM3202,"Luce, Thomas",AV04492,"Endeavor : 1864-1868",1864-Oct-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC044941,AS0173,Endeavor,Bark,AM4947,"Taber, Henry P.",AV04494,"Endeavor : 1868-1870",1868-Nov-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC045150,AS0186,"Enterprise ",Ship,AM2108,"Gardner, Jared",AV04515,"Enterprise : 1823-1825",1823-Dec-13,,"New Bedford","Brazil Banks","NBFPL reel 166 ",,,NULL,NULL
AC045160,AS0174,"Enterprise ",Ship,AM5034,"Tilton Jr., Samuel",AV04516,"Enterprise : 1828-1829",1828-Jul-14,,"New Bedford","Brazil Banks","NBFPL reel 166 ",,,NULL,NULL
AC045170,AS0174,"Enterprise ",Ship,AM5034,"Tilton Jr., Samuel",AV04517,"Enterprise : 1829-1831",1829-Jul-17,,"New Bedford","South Atlantic Ocean","NBFPL reel 166 ",,,NULL,NULL
AC045180,AS0174,"Enterprise ",Ship,AM5034,"Tilton Jr., Samuel",AV04518,"Enterprise : 1831-1834",1831-Aug-02,,"New Bedford","Pacific Ocean","NBFPL reel 166 ",,,NULL,NULL
AC045190,AS0174,"Enterprise ",Ship,AM5432,"Winslow, Oliver P.",AV04519,"Enterprise : 1834-1838",1834-Nov-21,,"New Bedford","Pacific Ocean","NBFPL reel 166 ",,,NULL,NULL
AC045211,AS0174,Enterprise,Ship,AM0233,"Bailey, Joseph A., Jr.",AV04521,"Enterprise : 1842-1844",1842-Oct-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC045221,AS0174,Enterprise,Ship,AM0583,"Brayton, Shubael F.",AV04522,"Enterprise : 1844-1847",1844-Aug-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC045231,AS0174,Enterprise,Ship,AM3125,"Little, Joseph C.",AV04523,"Enterprise : 1847-1849",1847-Aug-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC045241,AS0174,Enterprise,Ship,AM4925,"Swift, Weston Jenkins",AV04524,"Enterprise : 1849-1851",1849-Oct-03,,"New Bedford",,NB,,NULL,NULL,NULL
